agent_0,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7
1.9639238874134606,1.0916215387678327,2.0,1.3545347631146938,1.127574640869719,1.766102174925138,1.7408046005350326,1.0
1.9639238874134608,1.0916215387678327,2.0,1.3545347631146938,1.1275746408697191,1.8285782937268071,1.7408046005350326,1.0
1.9639238874134608,1.0916215387678327,2.0,1.3545347631146936,1.1275746408697191,1.882310239853556,1.7295518544470694,1.0
1.9639238874134608,1.0916215387678327,2.0,1.3545347631146938,1.127574640869719,1.882310239853556,1.7295518544470694,1.0
1.9850012429338149,1.0974378808319647,2.0,1.3603511051788257,1.1116911470708988,1.8664267460547361,1.7136683606482492,1.0
2.0,1.0972835300822614,1.9984159061302917,1.376339366698941,1.1280733093062947,1.8650542447577592,1.7125378429731413,1.0
1.9982224395251211,1.096003397433844,2.0,1.3861092293957797,1.1263880207019934,1.914726747760013,1.7031617136812502,1.0
1.9982224395251214,1.096003397433844,2.0,1.38610922939578,1.1263880207019934,1.9147267477600132,1.7031617136812507,1.0
2.0,1.091176893637733,1.9497256979948347,1.370147357084945,1.1234834508741764,1.8870506534746483,1.6861219038128943,1.0
2.0,1.0882748593835214,1.9194972442965015,1.3583660793235597,1.1195531436442663,1.8588170596451377,1.6642835938202198,1.0
2.0,1.0840837151231468,1.87584103657466,1.3413514508442965,1.113876958201507,1.8180418466866537,1.6541079337425115,1.0
2.0,1.0834662261404755,1.8694090872981057,1.338844654375961,1.1550920082810439,1.8120343596607373,1.6493043348295426,1.0
2.0,1.0834662261404755,1.8694090872981057,1.3388446543759611,1.173184965030701,1.8120343596607373,1.6493043348295426,1.0
2.0,1.0834662261404757,1.8830958026837668,1.3388446543759611,1.1868716804163617,1.8120343596607373,1.6493043348295426,1.0
2.0,1.0834662261404757,1.8830958026837665,1.3388446543759613,1.1868716804163617,1.8406067224444491,1.6493043348295426,1.0
2.0,1.0602772954273725,1.880138046615246,1.347417655651999,1.1662989783496545,1.836573963614618,1.6404314948830359,1.0
2.0,1.036149348655753,1.8770605187262877,1.3306622106766772,1.144893202181915,1.8323779016403612,1.6311993568172025,1.0
2.0,1.030803579588492,1.8763786640476385,1.3269498873569563,1.140150555110395,1.8314482254222142,1.6347001543652901,1.0
2.0,1.0308149554672372,1.8767023140113783,1.327070631190106,1.1402023132418289,1.8317552824045995,1.6349345515389926,1.0
2.0,1.031043831573786,1.8832139642536345,1.323342532620826,1.1412436569367128,1.8485251820475734,1.650242577819322,1.0
2.0,1.031043831573786,1.9066838774610333,1.3233425326208261,1.141243656936713,1.8719950952549722,1.6502425778193217,1.0
2.0,1.031043831573786,1.9066838774610333,1.323342532620826,1.141243656936713,1.9141764288587195,1.650242577819322,1.0
2.0,1.030219976800167,1.8826219043494268,1.3147615271357078,1.1374952710219735,1.8844694107170064,1.6329861560250758,1.0
2.0,1.042496464233133,1.877945330225447,1.3213788879730592,1.1476382054822116,1.8797560923199743,1.63327448175805,1.0
2.0,1.0424964642331327,1.877945330225447,1.3178772678097714,1.1476382054822114,1.9125701445046976,1.63327448175805,1.0
2.0,1.042496464233133,1.877945330225447,1.3178772678097714,1.1476382054822114,1.915583899931473,1.63327448175805,1.0
2.0,1.040304290711534,1.8834222296998004,1.2871031649591342,1.1400223115325663,1.8683536463456498,1.600607115757947,1.0
2.0,1.0332069513276267,1.8988856932183182,1.2792444787741644,1.132617353256993,1.858701867724708,1.5917813051045657,1.0
2.0,1.0332069513276265,1.918877815818791,1.3111720205118522,1.1526094758574654,1.8632147658852944,1.5962942032651521,1.0
2.0,1.0,1.9003990896558243,1.2825874772265267,1.1385178319496119,1.8438103934516414,1.5724510869312962,1.0257372561343832
2.0,1.0,1.9003990896558243,1.2825874772265264,1.1385178319496116,1.8438103934516412,1.5724510869312962,1.049778196275143
